doc_id,matched_terms,fit_labels,fit_count
FI_003879,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_003880,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_003881,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_003882,,,0
FI_003883,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_003884,remittance,FIT4_Workers_Remittances,1
FI_003885,branchless banking; financial education,FIT2_Nonbank_Distribution; FIT6_Financial_Education,2
FI_003886,mobile payment,FIT1_Mobile_Money,1
FI_003887,branchless banking,FIT2_Nonbank_Distribution,1
FI_003888,e-wallets,FIT1_Mobile_Money,1
FI_003889,agent network; non-bank; branchless banking; retail agent,FIT2_Nonbank_Distribution,1
FI_003890,mobile payment,FIT1_Mobile_Money,1
FI_003891,mobile money,FIT1_Mobile_Money,1
FI_003892,branchless banking,FIT2_Nonbank_Distribution,1
FI_003893,m-pesa; mobile wallets,FIT1_Mobile_Money,1
FI_003894,,,0
FI_003895,microfinance,FIT7_Microfinance_Models,1
FI_003896,,,0
FI_003897,mobile money; branchless banking,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_003898,mobile money; mobile wallet,FIT1_Mobile_Money,1
FI_003899,mobile money; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_003900,branchless banking,FIT2_Nonbank_Distribution,1
FI_003901,mobile payment,FIT1_Mobile_Money,1
FI_003902,mobile money; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_003903,financial capability,FIT6_Financial_Education,1
FI_003904,,,0
FI_003905,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_003906,,,0
FI_003907,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_003908,,,0
FI_003909,mobile financial services; mobile money,FIT1_Mobile_Money,1
FI_003910,mobile money,FIT1_Mobile_Money,1
FI_003911,microfinance; mfi,FIT7_Microfinance_Models,1
FI_003912,mobile money,FIT1_Mobile_Money,1
FI_003913,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_003914,mobile money; roscas; rosca; rotating savings,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_003915,,,0
FI_003916,financial capabilities; blockchain,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_003917,microfinance,FIT7_Microfinance_Models,1
FI_003918,,,0
FI_003919,mobile wallet; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_003920,mobile money,FIT1_Mobile_Money,1
FI_003921,credit scoring; alternative credit; digital footprints; psychometric; alternative data; digital footprint,FIT3_Behavioral_Credit_Risk,1
FI_003922,,,0
FI_003923,cross-border payments; money transfer; dlt; blockchain; distributed ledger technology; smart contract; distributed ledger,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_003924,financial literacy,FIT6_Financial_Education,1
FI_003925,microfinance,FIT7_Microfinance_Models,1
FI_003926,financial literacy; financial capability,FIT6_Financial_Education,1
FI_003927,branchless banking; banking agents,FIT2_Nonbank_Distribution,1
FI_003928,mobile payment; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_003929,financial education,FIT6_Financial_Education,1
FI_003930,cryptocurrencies; blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_003931,,,0
FI_003932,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_003933,,,0
FI_003934,e-wallets; e-wallet,FIT1_Mobile_Money,1
FI_003935,blockchain,FIT8_Blockchain_DLT,1
FI_003936,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_003937,cbdc; central bank digital currency; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_003938,blockchain,FIT8_Blockchain_DLT,1
FI_003939,,,0
FI_003940,digital wallet; mobile money; blockchain; smart contracts,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_003941,,,0
FI_003942,financial literacy,FIT6_Financial_Education,1
FI_003943,,,0
FI_003944,e-wallets; e-wallet,FIT1_Mobile_Money,1
FI_003945,,,0
FI_003946,mobile payment,FIT1_Mobile_Money,1
FI_003947,blockchain,FIT8_Blockchain_DLT,1
FI_003948,,,0
FI_003949,mobile payment,FIT1_Mobile_Money,1
FI_003950,cbdc,FIT8_Blockchain_DLT,1
FI_003951,financial literacy,FIT6_Financial_Education,1
FI_003952,financial literacy,FIT6_Financial_Education,1
FI_003953,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_003954,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_003955,,,0
FI_003956,mobile money,FIT1_Mobile_Money,1
FI_003957,consumer protection,FIT5_Adapted_Regulation,1
FI_003958,nonbank,FIT2_Nonbank_Distribution,1
FI_003959,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_003960,cbdc; central bank digital currency,FIT8_Blockchain_DLT,1
FI_003961,consumer protection; central bank digital currencies; stablecoin; blockchain; stablecoins; central bank digital currency; cbdc; cryptocurrencies; cryptocurrency,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_003962,financial literacy,FIT6_Financial_Education,1
FI_003963,e-wallets; mobile money,FIT1_Mobile_Money,1
FI_003964,financial literacy,FIT6_Financial_Education,1
FI_003965,,,0
FI_003966,,,0
FI_003967,distributed ledger; blockchain,FIT8_Blockchain_DLT,1
FI_003968,,,0
FI_003969,,,0
FI_003970,smart contract; blockchain,FIT8_Blockchain_DLT,1
FI_003971,financial capability; financial capabilities,FIT6_Financial_Education,1
FI_003972,financial capability,FIT6_Financial_Education,1
FI_003973,remittance,FIT4_Workers_Remittances,1
FI_003974,,,0
FI_003975,credit scoring; microfinance,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_003976,,,0
FI_003977,cbdc; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_003978,,,0
FI_003979,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_003980,remittances,FIT4_Workers_Remittances,1
FI_003981,mobile money,FIT1_Mobile_Money,1
FI_003982,microcredit,FIT7_Microfinance_Models,1
FI_003983,consumer protection; microfinance,FIT5_Adapted_Regulation; FIT7_Microfinance_Models,2
FI_003984,mobile money; mobile payment,FIT1_Mobile_Money,1
FI_003985,mobile wallet; mobile wallets; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_003986,,,0
FI_003987,mobile money,FIT1_Mobile_Money,1
FI_003988,,,0
FI_003989,non-banking,FIT2_Nonbank_Distribution,1
FI_003990,blockchain,FIT8_Blockchain_DLT,1
FI_003991,financial literacy,FIT6_Financial_Education,1
FI_003992,,,0
FI_003993,financial literacy,FIT6_Financial_Education,1
FI_003994,financial literacy; financial education; financial knowledge,FIT6_Financial_Education,1
FI_003995,financial literacy; financial capability,FIT6_Financial_Education,1
FI_003996,non-bank,FIT2_Nonbank_Distribution,1
FI_003997,financial capability,FIT6_Financial_Education,1
FI_003998,financial capability,FIT6_Financial_Education,1
FI_003999,,,0
FI_004000,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_004001,microcredit; roscas,FIT7_Microfinance_Models,1
FI_004002,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_004003,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_004004,,,0
FI_004005,,,0
FI_004006,mobile payment,FIT1_Mobile_Money,1
FI_004007,,,0
FI_004008,remittances,FIT4_Workers_Remittances,1
FI_004009,,,0
FI_004010,mobile financial services,FIT1_Mobile_Money,1
FI_004011,,,0
FI_004012,microfinance,FIT7_Microfinance_Models,1
FI_004013,mobile payments,FIT1_Mobile_Money,1
FI_004014,financial literacy,FIT6_Financial_Education,1
FI_004015,,,0
FI_004016,microfinance,FIT7_Microfinance_Models,1
FI_004017,microfinance,FIT7_Microfinance_Models,1
FI_004018,remittances,FIT4_Workers_Remittances,1
FI_004019,financial literacy,FIT6_Financial_Education,1
FI_004020,alternative data; credit scoring; alternative credit,FIT3_Behavioral_Credit_Risk,1
FI_004021,alternative data; financial capability,FIT3_Behavioral_Credit_Risk; FIT6_Financial_Education,2
FI_004022,financial literacy; financial education,FIT6_Financial_Education,1
FI_004023,financial literacy,FIT6_Financial_Education,1
FI_004024,financial literacy; financial capability,FIT6_Financial_Education,1
FI_004025,financial capability,FIT6_Financial_Education,1
FI_004026,mobile money,FIT1_Mobile_Money,1
FI_004027,,,0
FI_004028,microfinance,FIT7_Microfinance_Models,1
FI_004029,,,0
FI_004030,consumer protection,FIT5_Adapted_Regulation,1
FI_004031,remittances; remittance; financial literacy; financial capabilities,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_004032,financial literacy; financial capability; financial education; financial capabilities,FIT6_Financial_Education,1
FI_004033,microcredit; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004034,,,0
FI_004035,,,0
FI_004036,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_004037,financial capability,FIT6_Financial_Education,1
FI_004038,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004039,non-banking,FIT2_Nonbank_Distribution,1
FI_004040,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004041,,,0
FI_004042,,,0
FI_004043,,,0
FI_004044,,,0
FI_004045,financial literacy,FIT6_Financial_Education,1
FI_004046,financial literacy; financial capability,FIT6_Financial_Education,1
FI_004047,,,0
FI_004048,,,0
FI_004049,non-bank,FIT2_Nonbank_Distribution,1
FI_004050,microfinance,FIT7_Microfinance_Models,1
FI_004051,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_004052,mobile money,FIT1_Mobile_Money,1
FI_004053,,,0
FI_004054,microfinance,FIT7_Microfinance_Models,1
FI_004055,mobile money; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_004056,,,0
FI_004057,microfinance,FIT7_Microfinance_Models,1
FI_004058,remittances; remittance,FIT4_Workers_Remittances,1
FI_004059,remittances; remittance,FIT4_Workers_Remittances,1
FI_004060,remittances; remittance,FIT4_Workers_Remittances,1
FI_004061,credit scoring; microfinance,FIT3_Behavioral_Credit_Risk; FIT7_Microfinance_Models,2
FI_004062,remittances; remittance,FIT4_Workers_Remittances,1
FI_004063,,,0
FI_004064,remittances; remittance,FIT4_Workers_Remittances,1
FI_004065,remittances; remittance,FIT4_Workers_Remittances,1
FI_004066,alternative data; credit scoring; alternative credit,FIT3_Behavioral_Credit_Risk,1
FI_004067,remittances; remittance; microfinance; microfinance institutions,FIT4_Workers_Remittances; FIT7_Microfinance_Models,2
FI_004068,financial literacy; financial education,FIT6_Financial_Education,1
FI_004069,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_004070,,,0
FI_004071,,,0
FI_004072,,,0
FI_004073,financial literacy,FIT6_Financial_Education,1
FI_004074,microcredit; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004075,,,0
FI_004076,microfinance,FIT7_Microfinance_Models,1
FI_004077,,,0
FI_004078,financial literacy,FIT6_Financial_Education,1
FI_004079,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004080,microfinance,FIT7_Microfinance_Models,1
FI_004081,digital footprints; psychometrics; digital footprint,FIT3_Behavioral_Credit_Risk,1
FI_004082,remittance,FIT4_Workers_Remittances,1
FI_004083,financial literacy; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_004084,financial literacy,FIT6_Financial_Education,1
FI_004085,financial literacy; financial education; cryptocurrency,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_004086,non-bank,FIT2_Nonbank_Distribution,1
FI_004087,microfinance,FIT7_Microfinance_Models,1
FI_004088,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004089,mobile money,FIT1_Mobile_Money,1
FI_004090,,,0
FI_004091,,,0
FI_004092,mobile financial services; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_004093,,,0
FI_004094,,,0
FI_004095,,,0
FI_004096,financial literacy,FIT6_Financial_Education,1
FI_004097,financial literacy,FIT6_Financial_Education,1
FI_004098,financial literacy; financial capability,FIT6_Financial_Education,1
FI_004099,,,0
FI_004100,remittance; financial literacy,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_004101,financial literacy,FIT6_Financial_Education,1
FI_004102,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004103,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004104,remittances; financial literacy,FIT4_Workers_Remittances; FIT6_Financial_Education,2
FI_004105,microcredit; mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004106,banking agent; microfinance,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_004107,financial literacy,FIT6_Financial_Education,1
FI_004108,mobile financial services,FIT1_Mobile_Money,1
FI_004109,group lending; microfinance,FIT7_Microfinance_Models,1
FI_004110,financial capability; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_004111,financial literacy,FIT6_Financial_Education,1
FI_004112,,,0
FI_004113,financial knowledge,FIT6_Financial_Education,1
FI_004114,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_004115,financial literacy,FIT6_Financial_Education,1
FI_004116,financial literacy; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_004117,mobile financial services,FIT1_Mobile_Money,1
FI_004118,financial literacy,FIT6_Financial_Education,1
FI_004119,consumer protection,FIT5_Adapted_Regulation,1
FI_004120,,,0
FI_004121,psychometric; alternative data; credit scoring; alternative credit,FIT3_Behavioral_Credit_Risk,1
FI_004122,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_004123,financial literacy,FIT6_Financial_Education,1
FI_004124,financial literacy; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_004125,financial capability; financial education,FIT6_Financial_Education,1
FI_004126,financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_004127,psychometrics,FIT3_Behavioral_Credit_Risk,1
FI_004128,financial capability,FIT6_Financial_Education,1
FI_004129,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_004130,financial literacy; financial education,FIT6_Financial_Education,1
FI_004131,,,0
FI_004132,,,0
FI_004133,,,0
FI_004134,,,0
FI_004135,e-wallet,FIT1_Mobile_Money,1
FI_004136,financial education; microcredit,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_004137,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004138,mobile money,FIT1_Mobile_Money,1
FI_004139,financial capability,FIT6_Financial_Education,1
FI_004140,financial literacy; financial capability; financial capabilities,FIT6_Financial_Education,1
FI_004141,,,0
FI_004142,,,0
FI_004143,financial education,FIT6_Financial_Education,1
FI_004144,financial literacy; financial education,FIT6_Financial_Education,1
FI_004145,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_004146,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_004147,financial capability,FIT6_Financial_Education,1
FI_004148,financial literacy; financial capability,FIT6_Financial_Education,1
FI_004149,microcredit; microfinance; microfinance institution; mfis; microfinance institutions,FIT7_Microfinance_Models,1
FI_004150,remittance,FIT4_Workers_Remittances,1
FI_004151,microfinance,FIT7_Microfinance_Models,1
FI_004152,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_004153,mobile wallets,FIT1_Mobile_Money,1
FI_004154,blockchain,FIT8_Blockchain_DLT,1
FI_004155,remittance; blockchain,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_004156,blockchain,FIT8_Blockchain_DLT,1
FI_004157,financial literacy; financial training; financial education,FIT6_Financial_Education,1
FI_004158,financial literacy; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_004159,financial literacy; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_004160,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_004161,,,0
FI_004162,,,0
FI_004163,mobile payment,FIT1_Mobile_Money,1
FI_004164,correspondent banking,FIT2_Nonbank_Distribution,1
FI_004165,,,0
FI_004166,,,0
FI_004167,,,0
FI_004168,financial literacy; financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_004169,,,0
FI_004170,blockchain; cryptocurrency,FIT8_Blockchain_DLT,1
FI_004171,financial literacy; financial awareness,FIT6_Financial_Education,1
FI_004172,financial literacy,FIT6_Financial_Education,1
FI_004173,,,0
FI_004174,microfinance,FIT7_Microfinance_Models,1
FI_004175,financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_004176,financial literacy,FIT6_Financial_Education,1
FI_004177,financial literacy; financial capability,FIT6_Financial_Education,1
FI_004178,mobile money,FIT1_Mobile_Money,1
FI_004179,,,0
FI_004180,,,0
FI_004181,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004182,financial literacy,FIT6_Financial_Education,1
FI_004183,microfinance,FIT7_Microfinance_Models,1
FI_004184,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_004185,mobile money,FIT1_Mobile_Money,1
FI_004186,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
